x,y,z
-7.190,29.993,19.739
-7.190,29.993,19.739
-7.214,30.347,17.957
-7.837,30.579,18.665
-6.604,28.650,19.983
-6.702,26.685,19.531
-7.019,26.428,19.885
-7.068,26.758,19.238
-7.397,26.208,19.934
-7.556,26.355,19.702
-8.105,26.392,20.911
-7.520,26.501,19.458
-7.520,26.501,19.458
-7.483,27.405,19.788
-7.764,26.514,19.946
-7.532,25.903,20.691
-7.483,25.757,20.325
-7.812,25.464,19.971
-7.812,25.464,19.971
-7.288,25.842,20.154
-7.727,25.012,20.044
-6.787,24.670,20.288
-7.520,24.719,19.897
-7.764,23.608,19.214
-7.764,23.608,19.214
-7.825,23.596,19.836
-7.483,23.596,19.592
-7.092,23.450,20.361
-7.678,22.546,21.082
-7.300,23.315,20.361
-7.300,23.315,20.361
-8.105,22.961,19.507
-7.434,22.876,20.007
-8.179,23.840,19.885
-7.410,23.779,21.167
-6.909,23.657,20.447
-6.909,23.657,20.447
-6.995,22.986,20.032
-7.080,22.278,19.690
-7.239,22.876,20.166
-7.141,22.937,20.105
-6.409,21.667,19.983
-7.129,19.946,19.910
-6.665,17.505,20.227
-6.458,14.551,19.556
-6.030,12.793,19.385
-6.030,12.793,19.385
-6.152,11.829,18.799
-5.872,11.597,18.433
-5.469,9.668,18.176
-5.542,7.373,16.907
-5.530,6.055,17.285
-5.530,6.055,17.285
-5.005,3.137,15.417
-5.310,-1.135,13.013
-4.834,-6.104,8.667
-3.906,-9.875,6.567
-3.906,-9.875,6.567
-2.734,-12.659,1.965
-3.809,-15.125,-0.964
-4.065,-15.833,-3.076
-4.077,-16.199,-4.529
-4.175,-17.200,-8.557
-3.894,-17.786,-10.852
-3.894,-17.786,-10.852
-3.857,-18.042,-13.940
-4.163,-18.164,-15.479
-3.967,-18.665,-15.295
-3.613,-18.384,-16.162
-3.723,-18.457,-15.454
-3.723,-18.457,-15.454
-4.321,-18.494,-14.380
-3.723,-18.628,-13.550
-3.931,-18.628,-15.503
-3.467,-18.689,-15.308
-4.138,-18.018,-15.173
-4.138,-18.018,-15.173
-4.028,-18.774,-15.234
-3.882,-17.480,-14.648
-4.077,-18.481,-15.076
-4.199,-18.811,-14.209
-3.906,-18.457,-15.100
-3.906,-18.457,-15.100
-4.675,-18.530,-14.966
-3.992,-18.347,-14.062
-4.297,-17.578,-13.464
-3.491,-17.981,-13.586
-3.320,-18.054,-14.612
-3.320,-18.054,-14.612
-4.114,-17.969,-14.392
-3.516,-17.859,-15.552
-3.381,-18.213,-15.198
-3.662,-18.127,-15.454
-3.748,-18.640,-15.125
-3.748,-18.640,-15.125
-3.882,-18.677,-15.796
-4.285,-18.933,-16.528
-3.516,-18.494,-18.848
-3.113,-18.323,-18.433
-3.857,-19.226,-20.959
-3.857,-19.226,-24.084
-2.527,-18.201,-22.937
-2.759,-18.860,-22.913
-1.819,-18.518,-24.573
-0.464,-19.202,-25.708
0.134,-18.823,-28.467
0.134,-18.823,-28.467
1.477,-19.360,-28.870
2.393,-18.848,-30.750
3.845,-19.177,-32.800
5.273,-19.153,-33.691
6.519,-19.238,-35.095
6.519,-19.238,-35.095
7.495,-18.347,-36.304
9.143,-18.884,-37.903
11.023,-18.628,-37.500
12.195,-19.263,-38.416
13.733,-18.518,-39.185
13.733,-18.518,-39.185
14.929,-18.689,-37.573
19.763,-18.188,-36.584
20.679,-19.043,-35.400
23.108,-19.287,-35.791
25.220,-19.165,-32.910
25.220,-19.165,-32.910
26.538,-19.031,-34.070
27.100,-18.945,-31.372
28.589,-19.202,-31.897
29.980,-18.408,-31.494
29.980,-18.408,-31.494
31.665,-18.103,-29.919
33.069,-18.420,-28.381
33.679,-18.298,-27.271
34.106,-17.761,-25.159
34.875,-17.993,-23.938
34.973,-17.981,-21.289
34.973,-17.981,-21.289
34.741,-16.992,-20.459
33.801,-17.102,-18.115
32.324,-16.882,-17.078
32.886,-16.553,-16.541
32.886,-16.528,-14.417
31.921,-16.528,-14.417
31.140,-16.479,-13.660
29.590,-17.249,-11.316
28.320,-17.029,-9.033
26.599,-16.736,-7.727
25.781,-16.785,-5.762
25.781,-16.785,-5.762
25.500,-16.724,-5.591
25.403,-16.760,-5.347
24.780,-15.906,-4.236
23.816,-17.102,-3.809
22.864,-16.394,-3.125
22.864,-16.394,-3.125
21.875,-16.736,-2.612
21.692,-15.906,-2.454
20.520,-16.455,-0.940
19.250,-16.650,-2.002
18.445,-16.528,-0.891
18.445,-16.528,-0.891
17.273,-15.918,-0.256
14.978,-17.004,-1.221
14.673,-16.492,-0.354
15.015,-16.052,0.720
15.271,-16.296,1.270
15.271,-16.296,1.270
15.100,-15.723,1.990
15.393,-16.553,0.549
15.100,-17.346,-1.257
15.503,-17.712,-3.699
15.442,-17.529,-4.077
15.442,-17.529,-4.077
15.527,-17.871,-3.137
15.210,-17.615,-3.455
15.308,-17.651,-3.589
15.283,-17.859,-3.357
15.210,-17.761,-3.699
15.210,-17.761,-3.699
14.856,-17.969,-3.076
14.270,-17.761,-3.247
13.562,-17.627,-3.113
11.267,-16.760,-2.625
9.399,-17.200,-3.613
9.399,-17.200,-3.613
6.934,-17.212,-3.564
5.652,-17.212,-3.345
4.102,-17.786,-5.408
3.088,-16.992,-6.689
0.891,-16.882,-6.592
0.891,-16.882,-6.592
0.049,-17.151,-7.117
-0.415,-17.493,-8.130
-1.343,-17.139,-9.497
-2.246,-16.724,-9.387
-3.137,-16.284,-10.632
-3.137,-16.284,-10.632
-3.748,-17.773,-11.584
-3.796,-16.675,-12.842
-3.687,-18.140,-13.062
-4.346,-16.882,-14.270
-4.590,-16.968,-15.759
-4.590,-16.968,-15.759
-4.492,-16.956,-15.759
-4.993,-17.383,-19.263
-4.602,-16.589,-20.239
-4.395,-16.479,-19.006
-5.115,-16.699,-19.763
-5.115,-16.699,-19.763
-4.675,-17.444,-21.008
-4.968,-16.882,-22.168
-4.968,-16.711,-21.118
-4.651,-16.968,-20.557
-4.846,-17.114,-22.705
-4.846,-17.114,-22.705
-4.517,-16.833,-21.887
-4.834,-17.627,-22.778
-5.237,-17.212,-22.876
-5.212,-16.235,-21.484
-5.066,-16.589,-21.838
-5.066,-16.589,-21.838
-5.774,-16.577,-21.094
-5.518,-16.968,-21.033
-4.639,-16.370,-20.520
-5.151,-16.895,-19.653
-5.298,-17.151,-18.286
-5.298,-17.151,-18.286
-4.541,-17.944,-15.234
-3.857,-17.480,-14.600
-3.162,-17.212,-13.281
-3.162,-17.212,-13.281
-2.405,-17.566,-11.511
-1.428,-17.749,-10.132
-0.659,-17.322,-8.594
0.745,-17.554,-8.093
1.636,-17.981,-6.897
1.636,-17.981,-6.897
2.466,-17.847,-6.116
2.942,-17.908,-5.713
2.588,-17.725,-6.445
2.759,-17.725,-5.579
3.723,-17.480,-5.103
3.723,-17.480,-5.103
4.700,-17.065,-4.651
5.029,-17.639,-4.541
5.261,-17.297,-5.127
6.677,-17.676,-3.625
6.921,-18.030,-3.760
6.921,-18.030,-3.760
7.324,-17.932,-4.810
7.910,-18.274,-3.479
9.546,-17.126,-3.857
12.036,-18.286,-3.552
14.307,-18.506,-3.552
14.307,-18.506,-3.552
16.797,-18.091,-3.589
19.238,-17.932,-4.712
21.472,-17.932,-3.809
23.315,-17.712,-4.871
24.304,-17.944,-6.201
24.304,-17.944,-6.201
25.598,-16.797,-7.129
27.612,-16.724,-9.021
28.040,-16.870,-10.181
29.004,-17.236,-10.229
29.663,-17.041,-11.255
29.663,-17.041,-11.255
30.115,-16.626,-10.889
30.798,-16.882,-11.951
31.372,-16.687,-12.939
31.995,-16.504,-14.954
32.593,-16.748,-16.638
32.593,-16.748,-16.638
32.788,-17.004,-18.750
33.313,-16.296,-20.020
33.142,-16.577,-18.384
33.435,-16.443,-19.702
33.752,-16.113,-20.703
33.752,-16.113,-20.703
33.020,-15.881,-22.046
33.362,-15.723,-24.146
33.228,-15.833,-26.562
33.093,-15.698,-27.051
33.069,-15.820,-27.222
33.069,-15.820,-27.222
33.606,-15.771,-26.245
33.594,-16.504,-27.734
33.191,-15.405,-28.613
32.178,-15.527,-31.152
32.178,-15.356,-30.896
31.885,-15.356,-30.896
31.140,-15.747,-31.128
29.907,-16.138,-32.349
28.760,-16.248,-33.545
28.076,-16.455,-34.888
28.076,-16.455,-34.888
27.222,-15.967,-36.584
26.367,-16.296,-37.109
25.513,-15.784,-37.024
23.389,-15.967,-37.354
21.655,-16.675,-37.463
19.922,-16.675,-38.293
19.922,-16.675,-38.293
17.944,-16.602,-38.867
16.821,-17.505,-38.721
15.710,-17.017,-40.344
13.318,-16.858,-39.941
13.318,-16.858,-39.941
11.304,-17.712,-40.247
10.852,-17.432,-37.976
9.937,-17.651,-38.660
8.728,-18.042,-36.792
7.324,-17.200,-35.400
7.324,-17.200,-35.400
5.444,-16.711,-35.266
4.382,-18.091,-34.668
3.857,-17.883,-33.911
2.869,-17.651,-33.862
2.734,-18.005,-33.899
2.734,-18.274,-31.580
1.379,-18.274,-31.580
0.952,-18.311,-30.762
-0.916,-18.420,-28.345
-2.002,-17.786,-25.623
-2.649,-18.481,-24.402
-2.649,-18.481,-24.402
-3.589,-17.603,-21.411
-3.723,-18.152,-19.763
-3.528,-18.750,-18.494
-3.406,-18.481,-16.846
-2.795,-18.762,-15.088
-3.491,-18.079,-13.452
-3.491,-18.079,-13.452
-3.027,-18.176,-11.963
-2.075,-18.188,-10.876
-1.831,-18.323,-9.436
-0.171,-18.652,-8.179
-0.171,-18.652,-8.179
1.135,-17.944,-5.359
2.747,-17.920,-4.163
3.967,-17.944,-3.491
5.286,-17.969,-2.441
6.775,-17.969,-2.063
6.775,-17.969,-2.063
8.228,-18.054,-0.989
10.034,-17.773,-0.330
11.218,-17.957,-0.684
11.938,-17.737,0.195
12.341,-17.810,1.306
12.341,-17.810,1.306
13.135,-18.323,1.819
14.539,-18.152,-0.171
15.295,-17.737,0.354
16.003,-18.176,0.098
16.003,-18.176,0.098
16.284,-17.285,-0.049
16.821,-17.932,0.354
17.419,-17.822,0.464
17.090,-17.542,0.806
17.041,-17.542,0.977
17.493,-18.030,-0.378
17.493,-18.030,-0.378
16.187,-17.493,0.610
15.552,-17.810,0.818
14.026,-17.615,0.330
11.084,-18.115,-1.904
9.338,-17.908,-1.648
9.338,-17.908,-1.648
6.812,-17.395,0.293
5.615,-17.114,-1.782
3.955,-17.529,-2.454
3.052,-17.737,-3.601
3.052,-17.737,-3.601
1.978,-17.590,-4.639
1.233,-17.493,-4.431
-0.244,-17.822,-6.396
-1.208,-17.871,-7.483
-1.208,-17.505,-9.021
-2.112,-17.505,-9.021
-2.649,-18.066,-10.645
-2.979,-17.554,-11.853
-3.503,-17.578,-13.660
-3.638,-17.407,-13.611
-3.638,-17.407,-13.611
-3.650,-17.285,-14.600
-4.456,-17.334,-14.783
-3.687,-17.603,-16.968
-3.784,-18.115,-17.126
-3.442,-18.372,-17.639
-3.796,-18.433,-17.163
-3.796,-18.433,-17.163
-4.065,-18.140,-17.883
-3.955,-17.664,-16.748
-4.028,-17.615,-15.515
-4.309,-17.285,-13.611
-4.309,-17.285,-13.611
-4.529,-17.151,-11.804
-4.773,-16.162,-7.507
-4.871,-14.832,-5.945
-4.968,-13.708,-3.076
-5.261,-12.219,1.038
-5.554,-9.839,4.309
-5.554,-9.839,4.309
-5.872,-7.593,6.885
-5.981,-5.774,9.302
-5.798,-3.394,11.255
-5.835,-1.208,12.988
-6.567,-0.623,13.062
-6.567,-0.623,13.062
-6.250,1.001,13.281
-6.250,0.195,13.831
-5.994,1.270,13.696
-6.189,0.391,14.050
-6.287,-0.049,13.269
-6.287,-0.049,13.269
-5.762,-0.378,13.049
-5.627,-0.928,12.769
-6.079,0.134,13.208
-6.287,2.222,13.879
-6.995,3.711,15.247
-6.604,4.321,15.771
-7.129,5.994,16.382
-6.580,7.886,17.603
-6.140,8.435,18.237
-6.775,9.973,18.152
-6.873,13.721,19.397
-6.873,13.721,19.397
-7.458,16.577,18.433
-7.617,17.615,19.238
-7.336,18.860,20.276
-7.373,20.544,19.641
-7.373,20.544,19.641
-7.910,21.436,19.531
-7.812,21.082,18.970
-7.935,21.277,19.861
-8.130,21.289,19.641
-7.080,21.350,20.251
-7.080,21.350,20.251
-7.788,21.411,19.397
-7.910,21.399,20.471
-7.849,21.216,20.276
-7.617,21.021,20.154
-8.032,21.326,19.019
-8.203,21.069,20.264
-8.203,21.069,20.264
-7.141,20.911,19.946
-7.837,21.130,20.227
-7.983,21.692,20.068
-7.983,21.033,21.375
-7.983,21.033,21.375
-8.057,21.533,19.348
-7.935,20.984,19.617
-7.642,21.265,19.617
-7.117,21.118,19.995
-8.093,21.094,19.934
-7.520,21.533,19.409
-7.520,21.533,19.409
-8.203,21.094,19.983
-7.593,21.216,20.789
-8.118,21.350,20.520
-7.898,21.741,19.836
-7.898,21.741,19.836
-7.642,21.423,20.422
-7.690,21.118,19.031
-8.215,21.472,18.860
-7.959,21.814,19.360
-8.264,20.874,20.508
-8.252,21.167,20.215
-8.252,21.167,20.215
-7.800,22.156,20.239
-7.178,21.521,20.361
-6.665,22.888,21.094
-5.286,22.754,20.557
-4.065,22.034,21.582
-4.065,22.034,21.582
-3.137,22.302,21.777
-2.246,22.632,22.107
-1.404,22.583,22.363
-0.232,23.389,22.534
0.610,24.243,22.937
0.610,24.243,22.937
2.795,24.353,23.254
4.163,24.365,22.815
6.042,24.011,23.218
8.643,23.657,23.157
11.328,24.524,23.352
11.328,24.524,23.352
13.684,25.354,24.268
17.322,24.255,22.668
20.044,23.364,22.021
22.986,23.132,21.143
25.940,23.401,19.714
25.940,23.401,19.714
28.003,23.010,19.202
30.115,23.132,18.787
31.946,23.877,17.053
33.972,23.938,16.833
35.376,24.231,15.820
35.376,24.231,15.820
36.646,24.512,14.075
38.513,24.805,11.951
39.868,24.805,11.890
41.846,25.903,11.230
43.176,25.903,9.082
44.617,25.110,7.861
44.617,25.110,7.861
45.947,25.183,6.567
47.607,25.476,3.186
48.865,25.073,2.673
49.707,26.074,1.855
49.207,25.342,0.244
49.207,25.342,0.244
50.244,25.208,-0.171
50.159,24.634,-0.586
50.891,25.598,-1.721
50.562,25.146,-1.184
51.160,25.110,-2.051
51.160,25.110,-2.051
51.404,25.012,-3.320
51.270,25.122,-2.966
51.404,25.525,-2.063
51.465,25.452,-2.527
51.135,24.963,-2.893
51.135,24.963,-2.893
51.892,25.317,-4.126
51.331,24.683,-3.931
51.392,24.854,-4.590
51.233,24.365,-3.479
52.429,23.499,-2.747
52.429,23.499,-2.747
51.770,22.571,-3.528
52.478,22.034,-2.844
52.246,20.801,-3.491
52.527,19.385,-4.126
52.576,18.359,-4.761
52.905,16.516,-6.104
52.905,16.516,-6.104
53.149,15.320,-4.602
53.674,13.318,-5.090
53.479,11.426,-6.384
53.711,9.973,-8.545
53.711,9.973,-8.545
53.613,9.961,-9.595
54.199,7.300,-9.741
53.577,5.774,-10.962
53.369,5.994,-11.951
53.760,4.871,-13.013
53.638,3.943,-15.308
53.638,3.943,-15.308
53.662,3.918,-16.174
53.943,2.222,-17.468
54.285,2.515,-19.263
53.748,2.258,-21.057
53.674,2.417,-22.766
53.613,2.332,-23.132
54.150,2.417,-25.012
54.150,2.417,-25.012
53.589,3.015,-25.513
53.345,2.991,-26.086
53.564,2.917,-26.953
53.333,2.979,-28.027
53.735,2.979,-26.953
53.735,2.979,-26.953
53.748,3.979,-29.224
53.589,3.870,-30.359
53.442,5.688,-33.484
52.881,6.067,-32.495
52.881,6.067,-32.495
53.821,7.227,-34.338
53.333,8.630,-36.829
53.613,10.071,-37.012
53.149,10.693,-37.244
52.539,11.401,-38.232
52.539,11.401,-38.232
53.003,12.573,-38.306
52.917,13.245,-38.721
53.235,15.088,-39.441
52.576,16.785,-40.686
52.576,16.785,-40.686
52.417,18.909,-40.002
52.722,19.788,-40.662
52.612,22.388,-39.172
51.807,24.048,-40.955
52.124,25.977,-40.076
51.550,27.344,-39.294
51.550,27.344,-39.294
52.075,28.809,-39.771
51.318,30.481,-38.477
51.550,32.397,-37.341
51.392,34.106,-35.107
51.123,35.547,-33.545
51.111,36.523,-33.313
50.940,38.184,-31.702
50.720,38.806,-29.333
50.854,39.673,-28.601
50.854,39.673,-28.601
50.366,40.784,-25.623
51.001,40.564,-24.170
50.635,40.662,-23.328
51.379,40.588,-20.862
51.379,40.588,-20.862
50.854,40.942,-20.911
51.794,40.149,-18.726
51.343,39.514,-15.442
51.697,39.307,-15.527
51.294,39.038,-14.343
51.257,38.342,-12.817
51.257,38.342,-12.817
51.855,37.390,-11.987
51.318,37.183,-10.559
52.051,35.144,-8.923
52.222,34.497,-7.776
51.770,33.472,-6.958
51.770,33.472,-6.958
52.612,32.446,-6.763
52.148,31.165,-5.737
52.478,29.834,-4.468
52.356,29.358,-3.552
52.356,29.358,-3.552
52.271,28.699,-4.211
51.843,27.515,-4.919
52.209,27.209,-4.456
52.930,26.831,-3.442
52.563,26.331,-4.443
52.563,26.331,-4.443
52.539,26.550,-3.821
52.405,26.416,-3.479
52.466,26.599,-3.638
52.246,26.636,-4.260
52.380,26.819,-3.809
52.380,26.819,-3.809
52.209,26.733,-3.528
52.844,26.917,-3.235
53.027,26.355,-3.784
53.149,26.733,-3.381
52.148,27.173,-2.747
52.148,27.173,-2.747
52.625,27.185,-3.320
52.441,26.855,-3.625
52.087,27.332,-2.588
52.161,27.783,-4.419
52.625,29.382,-5.493
52.344,31.995,-6.689
52.344,31.995,-6.689
52.417,34.619,-7.678
51.721,36.523,-11.438
51.416,38.452,-13.367
51.306,39.648,-16.235
51.147,40.015,-19.116
51.147,40.015,-19.116
51.111,40.308,-21.069
50.989,41.418,-21.509
51.172,40.405,-24.292
51.147,40.234,-26.184
50.439,39.807,-28.259
50.439,39.807,-28.259
50.854,39.490,-29.065
50.391,38.770,-30.554
50.989,39.661,-30.457
50.977,38.623,-32.800
50.977,38.623,-32.800
50.342,38.123,-33.765
50.500,37.134,-34.741
50.366,36.121,-34.753
50.598,35.010,-35.999
50.342,34.216,-36.304
50.220,33.350,-37.036
50.220,33.350,-37.036
50.403,32.861,-38.135
50.867,31.555,-37.988
50.891,30.676,-39.233
51.282,29.797,-38.953
51.160,28.491,-39.612
51.160,28.491,-39.612
51.904,27.112,-40.149
51.050,25.879,-39.990
50.928,24.780,-41.113
51.086,23.560,-41.370
51.624,22.119,-41.541
51.624,22.119,-41.541
51.453,21.582,-40.210
51.428,21.143,-40.637
51.562,19.629,-40.405
51.660,18.457,-41.443
51.355,17.322,-39.551
51.355,17.322,-39.551
51.416,15.979,-39.331
51.440,14.001,-39.233
51.514,12.488,-38.000
51.892,11.829,-37.939
52.112,11.047,-37.500
52.112,11.047,-37.500
51.697,10.608,-37.964
52.393,9.363,-35.242
52.051,8.228,-35.828
52.576,7.214,-34.448
52.173,6.042,-33.105
52.173,6.042,-33.105
52.246,6.189,-32.288
52.246,4.700,-29.651
52.258,4.883,-28.723
52.173,3.284,-27.271
52.429,3.186,-24.902
52.942,2.832,-24.146
52.942,2.832,-24.146
52.832,3.735,-20.532
52.661,4.358,-18.372
52.563,3.979,-17.322
52.795,3.577,-17.529
52.795,3.577,-17.529
53.088,4.150,-15.552
52.405,5.090,-14.172
52.429,5.408,-12.256
52.905,6.580,-11.426
52.344,7.141,-9.131
52.344,7.141,-9.131
52.686,8.630,-7.764
52.844,10.400,-6.116
52.148,11.829,-5.859
52.295,13.586,-5.371
52.063,14.832,-4.395
52.063,14.832,-4.395
52.014,15.369,-3.894
51.965,17.444,-4.517
51.550,18.689,-3.528
51.270,19.592,-3.394
51.477,21.240,-3.955
51.477,21.240,-3.955
50.671,22.620,-3.674
50.610,22.974,-3.516
50.781,23.254,-4.028
50.867,23.657,-2.820
50.977,24.109,-2.637
50.977,24.109,-2.637
50.208,23.816,-0.806
49.438,23.889,-0.879
49.158,24.194,1.672
47.009,24.561,3.369
45.337,25.623,5.554
45.337,25.623,5.554
44.031,25.049,8.203
41.113,26.038,10.022
37.964,25.916,13.367
35.754,24.451,14.600
32.178,23.572,17.542
32.178,23.572,19.141
28.076,22.290,19.141
24.036,21.692,21.777
20.007,21.545,21.631
13.538,22.485,23.889
7.068,22.058,23.596
7.068,22.058,23.596
3.406,22.437,23.230
-0.610,22.107,22.363
-1.904,21.655,20.996
-3.699,22.229,20.801
-5.859,21.301,20.349
-5.859,21.301,20.349
-8.105,21.509,19.556
-8.899,21.301,19.775
-8.472,21.802,19.702
-8.276,21.838,19.910
-8.191,22.083,19.421
-8.191,22.083,19.421
-8.337,21.875,20.239
-7.751,22.034,20.129
-8.203,22.253,18.982
-8.179,22.192,19.543
-7.971,22.644,19.470
-7.971,22.644,19.470
-7.947,21.912,20.020
-8.533,21.887,19.617
-7.874,22.668,20.532
-8.264,22.449,19.336
-8.264,22.449,19.312
-8.679,22.754,19.312
-8.521,22.668,20.044
-8.875,22.314,19.653
-8.875,22.485,19.080
-9.229,21.997,19.495
-9.656,22.888,19.885
-9.656,22.888,19.885
-9.924,22.876,18.420
-9.253,23.035,18.872
-9.900,23.193,18.530
-10.986,23.010,18.347
-10.986,23.010,18.347
-11.768,22.986,18.530
-11.951,22.827,18.335
-11.853,22.937,18.665
-10.339,23.059,19.543
-10.706,22.498,19.543
-10.706,22.498,19.543
-12.170,22.131,18.372
-13.989,21.973,16.772
-14.624,22.205,17.896
-15.125,22.107,16.455
-17.041,20.862,14.893
-17.041,20.862,14.893
-18.457,21.350,12.817
-20.020,21.362,13.635
-21.899,21.619,10.352
-24.023,22.412,8.923
-25.732,22.302,6.177
-27.637,21.582,3.687
-30.090,21.277,0.232
-30.090,21.277,-6.018
-31.335,21.301,-4.773
-33.093,20.874,-9.766
-33.765,21.350,-13.489
-34.216,21.021,-18.213
-34.436,21.240,-22.021
-33.777,20.740,-27.087
-33.777,20.740,-27.087
-32.434,21.411,-32.056
-31.726,21.643,-33.154
-31.152,21.960,-35.583
-30.237,21.606,-35.669
-29.907,21.265,-38.806
-29.907,21.265,-38.806
-29.736,21.875,-38.489
-29.736,21.399,-37.866
-29.517,22.498,-37.170
-30.212,22.205,-37.976
-29.541,21.973,-37.805
-29.541,21.973,-37.805
-29.944,22.034,-37.634
-29.700,21.606,-38.660
-29.871,21.533,-37.012
-29.700,21.460,-38.013
-29.797,21.411,-37.769
-29.797,21.411,-37.769
-29.797,21.594,-37.622
-30.054,21.545,-38.354
-29.724,21.497,-37.256
-29.407,21.582,-37.976
-28.870,21.667,-37.927
-28.870,21.667,-37.927
-29.285,22.046,-38.135
-29.224,21.204,-38.623
-29.126,21.777,-38.257
-29.822,21.716,-38.318
-30.029,21.533,-37.439
-29.919,21.667,-38.318
-29.919,21.667,-38.318
-29.675,21.033,-37.805
-29.736,21.802,-37.817
-29.260,21.045,-36.682
-30.273,21.265,-37.317
-30.273,21.265,-37.317
-29.553,21.350,-39.014
-29.016,20.935,-38.513
-28.894,21.082,-38.953
-29.333,20.874,-38.965
-29.773,21.484,-38.867
-29.773,21.484,-38.867
-29.297,21.411,-38.953
-29.749,21.362,-37.671
-29.895,21.167,-38.672
-29.272,21.289,-38.757
-29.797,21.313,-38.818
-29.797,21.313,-38.818
-29.834,21.704,-38.538
-29.663,21.460,-38.538
-29.773,21.533,-37.549
-29.993,21.265,-38.025
-29.858,21.069,-36.902
-29.858,21.069,-36.902
-29.822,21.765,-36.401
-29.797,21.167,-37.854
-29.980,20.935,-38.550
-29.785,21.643,-38.037
-29.785,21.643,-38.037
-29.919,21.680,-38.574
-29.504,21.045,-37.598
-29.834,21.094,-38.611
-29.944,21.704,-37.634
-30.054,21.301,-39.136
-30.054,21.301,-39.136
-30.139,20.605,-39.062
-29.919,20.398,-38.855
-29.517,20.154,-39.246
-28.979,18.420,-37.891
-29.089,17.542,-39.185
-28.784,15.576,-38.477
-28.784,15.576,-38.477
-28.394,13.672,-38.086
-27.173,11.267,-38.330
-26.379,9.143,-38.611
-25.073,5.847,-38.464
-25.073,5.847,-38.464
-24.023,3.650,-38.037
-22.083,1.245,-37.708
-20.496,-1.501,-37.061
-18.115,-4.260,-38.599
-16.187,-6.042,-37.561
-14.392,-7.605,-38.037
-14.392,-7.605,-38.037
-11.902,-8.594,-38.892
-10.413,-10.242,-38.403
-8.582,-11.060,-38.501
-6.665,-12.427,-37.842
-5.237,-13.562,-38.452
-5.237,-13.562,-38.452
-3.467,-14.600,-38.586
-1.831,-15.442,-37.610
1.233,-16.797,-38.342
4.578,-17.419,-37.476
8.655,-17.773,-37.854
8.655,-17.773,-37.854
12.000,-18.445,-38.318
13.379,-18.970,-38.794
14.062,-19.080,-39.343
14.502,-19.006,-37.488
13.831,-18.811,-38.611
13.831,-18.811,-38.611
14.319,-18.726,-38.220
14.026,-18.823,-38.171
13.904,-18.384,-37.439
13.696,-18.774,-37.878
14.563,-19.128,-38.098
14.563,-19.128,-38.098
14.136,-18.225,-37.329
14.246,-18.604,-37.207
13.794,-18.616,-37.268
14.197,-18.713,-37.476
13.452,-19.189,-38.000
13.452,-19.189,-38.000
14.612,-19.495,-36.475
14.258,-19.287,-37.256
14.355,-19.104,-36.365
14.319,-19.043,-38.708
14.197,-19.177,-37.488
14.319,-18.652,-37.756
14.319,-18.652,-37.756
14.417,-19.421,-37.378
14.258,-19.141,-38.000
14.783,-19.226,-37.463
14.587,-18.994,-37.659
14.587,-18.994,-37.659
14.722,-18.567,-37.488
13.782,-18.945,-36.877
14.343,-19.592,-38.110
14.270,-18.933,-37.378
14.258,-18.909,-37.122
15.198,-19.299,-37.268
15.198,-19.299,-37.268
14.514,-18.958,-37.341
14.319,-19.373,-37.830
14.258,-19.006,-38.147
14.722,-19.568,-38.684
14.966,-19.629,-37.341
14.966,-19.629,-37.341
14.258,-19.312,-37.561
15.002,-19.299,-37.427
14.661,-19.666,-36.975
14.575,-19.507,-38.184
14.343,-19.946,-37.305
14.343,-19.946,-37.305
15.015,-20.032,-37.195
14.807,-19.458,-36.731
14.966,-20.398,-35.767
14.722,-20.654,-36.511
14.722,-20.654,-36.511
14.685,-19.727,-35.889
14.392,-20.178,-35.632
14.722,-19.922,-36.157
15.308,-20.227,-36.951
15.247,-19.666,-37.183
15.369,-20.386,-37.292
15.369,-20.386,-37.292
16.724,-19.458,-37.476
17.651,-20.288,-37.720
19.556,-19.727,-37.476
21.106,-19.849,-36.536
21.106,-19.348,-36.145
22.888,-19.348,-36.145
25.378,-19.775,-36.267
27.100,-19.324,-35.571
29.785,-18.872,-35.669
32.349,-17.212,-35.657
35.303,-16.455,-34.924
35.303,-16.455,-34.924
36.914,-15.100,-36.804
39.722,-13.806,-35.168
41.187,-11.926,-35.168
42.944,-11.060,-35.303
44.641,-9.265,-34.143
44.641,-9.265,-34.143
45.728,-7.812,-34.485
47.192,-6.677,-35.266
48.633,-4.028,-35.913
49.866,-2.307,-35.828
51.123,1.001,-36.267
51.123,1.001,-36.267
52.368,2.832,-36.426
52.100,5.676,-37.000
53.430,7.056,-37.720
53.748,10.046,-38.440
53.955,11.841,-39.185
53.955,11.841,-39.185
53.503,14.099,-39.990
53.284,16.992,-41.370
53.564,18.054,-40.930
53.577,17.419,-39.136
53.589,17.114,-40.198
53.687,17.358,-39.966
53.687,17.358,-39.966
52.954,17.151,-40.588
53.345,17.126,-40.137
53.467,16.931,-40.002
53.040,16.638,-40.161
53.296,16.968,-40.552
53.296,16.968,-40.552
52.942,16.870,-40.405
53.711,17.029,-40.771
52.625,17.188,-40.308
53.528,17.395,-40.540
53.076,17.371,-39.697
53.076,17.371,-39.697
53.601,17.346,-41.028
53.040,17.053,-40.710
52.258,17.615,-40.588
53.381,17.188,-40.613
53.442,17.236,-40.430
53.149,17.725,-40.173
53.235,17.163,-39.539
53.235,17.163,-39.539
